ticker,name,short_name,aliases,industry,market
4741,泓瀚科技股份有限公司,泓瀚,泓瀚科技股份有限公司|泓瀚|Jetbest,化學工業,上櫃
4743,合一生技股份有限公司,合一,合一生技股份有限公司|合一|ONENESS BIOTECH,生技醫療業,上櫃
4744,皇將科技股份有限公司,皇將,皇將科技股份有限公司|皇將|CVC,生技醫療業,上櫃
4745,合富醫療控股股份有限公司,合富-KY,合富醫療控股股份有限公司|合富-KY|CMH,生技醫療業,上櫃
4746,台耀化學股份有限公司,台耀,台耀化學股份有限公司|台耀|FRMSL,生技醫療業,上市
4747,強生化學製藥廠股份有限公司,強生製藥,強生化學製藥廠股份有限公司|強生製藥|JCP,生技醫療業,上櫃
4749,新應材股份有限公司,新應材,新應材股份有限公司|新應材|aemc,半導體業,上櫃
4754,國碳科技股份有限公司,國碳科,國碳科技股份有限公司|國碳科|INCA,化學工業,上櫃
4755,三福化工股份有限公司,三福化,三福化工股份有限公司|三福化|SAN FU,化學工業,上市
4760,勤凱科技股份有限公司,勤凱科技,勤凱科技股份有限公司|勤凱科技|ample,其他電子業,上櫃
4763,濟南大自然新材料股份有限公司,材料*-KY,濟南大自然新材料股份有限公司|材料*-KY|ACE,化學工業,上市
4764,雙鍵化工股份有限公司,雙鍵,雙鍵化工股份有限公司|雙鍵|DBC,化學工業,上市
4765,磐采股份有限公司,磐采,磐采股份有限公司|磐采|PANCOLOUR,化學工業,上市
4766,南寶樹脂化學工廠股份有限公司,南寶,南寶樹脂化學工廠股份有限公司|南寶|NAN PAO,化學工業,上市
4767,誠泰工業科技股份有限公司,誠泰科技,誠泰工業科技股份有限公司|誠泰科技|CHETAY,化學工業,上櫃
4768,晶呈科技股份有限公司,晶呈科技,晶呈科技股份有限公司|晶呈科技|INGENTEC,化學工業,上櫃
4770,上品綜合工業股份有限公司,上品,上品綜合工業股份有限公司|上品|ASC,化學工業,上市
4771,望隼科技股份有限公司,望隼,望隼科技股份有限公司|望隼|VF,生技醫療業,上市
4772,台灣特品化學股份有限公司,台特化,台灣特品化學股份有限公司|台特化|TSC,化學工業,上櫃
4804,大略國際控股有限公司,大略-KY,大略國際控股有限公司|大略-KY|Da Lue,觀光餐旅,上櫃
4806,桂田文創娛樂股份有限公司,桂田文創,桂田文創娛樂股份有限公司|桂田文創|KTCCE,文化創意業,上櫃
4807,日成控股股份有限公司,日成-KY,日成控股股份有限公司|日成-KY|RH,貿易百貨,上市
4903,聯合光纖通信股份有限公司,聯光通,聯合光纖通信股份有限公司|聯光通|UFOC,通信網路業,上櫃
4904,遠傳電信股份有限公司,遠傳,遠傳電信股份有限公司|遠傳|Far EasTone,通信網路業,上市
4905,台聯電訊股份有限公司,台聯電,台聯電訊股份有限公司|台聯電|TAINET,生技醫療業,上櫃
4906,正文科技股份有限公司,正文,正文科技股份有限公司|正文|GEMTEK,通信網路業,上市
4907,富宇地產股份有限公司,富宇,富宇地產股份有限公司|富宇|Fu Yu  Property,建材營造,上櫃
4908,前鼎光電股份有限公司,前鼎,前鼎光電股份有限公司|前鼎|APAC,通信網路業,上櫃
4909,新復興微波通訊股份有限公司,新復興,新復興微波通訊股份有限公司|新復興|NEE,通信網路業,上櫃
4911,德英生物科技股份有限公司,德英,德英生物科技股份有限公司|德英|G&E,生技醫療業,上櫃
4912,聯德控股股份有限公司,聯德控股-KY,聯德控股股份有限公司|聯德控股-KY|Lemtech-KY,電子零組件業,上市
4915,致伸科技股份有限公司,致伸,致伸科技股份有限公司|致伸|Primax,電子零組件業,上市
4916,事欣科技股份有限公司,事欣科,事欣科技股份有限公司|事欣科|PARPRO,電腦及週邊設備業,上市
4919,新唐科技股份有限公司,新唐,新唐科技股份有限公司|新唐|NTC,半導體業,上市
4923,力士科技股份有限公司,力士,力士科技股份有限公司|力士|Force Mos,半導體業,上櫃
4924,欣厚科技股份有限公司,欣厚-KY,欣厚科技股份有限公司|欣厚-KY|HTM,綠能環保,上櫃
4925,智微科技股份有限公司,智微,智微科技股份有限公司|智微|JMicron,半導體業,上市
4927,泰鼎國際股份有限公司,泰鼎-KY,泰鼎國際股份有限公司|泰鼎-KY|Apex,電子零組件業,上市
4930,燦星網通股份有限公司,燦星網,燦星網通股份有限公司|燦星網|Star  Comgistic,電器電纜,上市
4931,新盛力科技股份有限公司,新盛力,新盛力科技股份有限公司|新盛力|STL,電腦及週邊設備業,上櫃
4933,友輝光電股份有限公司,友輝,友輝光電股份有限公司|友輝|UBRIGHT,光電業,上櫃
4934,太極能源科技股份有限公司,太極,太極能源科技股份有限公司|太極|Tainergy,光電業,上市
4935,茂林光電科技(開曼)股份有限公司,茂林-KY,茂林光電科技(開曼)股份有限公司|茂林-KY|GLT,光電業,上市
4938,和碩聯合科技股份有限公司,和碩,和碩聯合科技股份有限公司|和碩|Pegatron,電腦及週邊設備業,上市
4939,亞洲電材股份有限公司,亞電,亞洲電材股份有限公司|亞電|AEM,電子零組件業,上櫃
4942,嘉彰股份有限公司,嘉彰,嘉彰股份有限公司|嘉彰|Chia Chang,光電業,上市
4943,開曼康而富控股股份有限公司,康控-KY,開曼康而富控股股份有限公司|康控-KY|CONCRAFT,電子零組件業,上市
4946,紅心辣椒娛樂科技股份有限公司,辣椒,紅心辣椒娛樂科技股份有限公司|辣椒|Cayenne Tech,文化創意業,上櫃
4949,有成精密股份有限公司,有成精密,有成精密股份有限公司|有成精密|WIN WIN,光電業,上市
4950,金耘國際股份有限公司,金耘國際,金耘國際股份有限公司|金耘國際|GWIC,鋼鐵工業,上櫃
4951,精拓科技股份有限公司,精拓科,精拓科技股份有限公司|精拓科|Fintek,半導體業,上櫃
4952,凌通科技股份有限公司,凌通,凌通科技股份有限公司|凌通|Generalplus,半導體業,上市
4953,緯致科技股份有限公司,緯致,緯致科技股份有限公司|緯致|WITS,資訊服務業,上櫃
4956,光鋐科技股份有限公司,光鋐,光鋐科技股份有限公司|光鋐|Epileds,光電業,上市
4958,臻鼎科技控股股份有限公司,臻鼎-KY,臻鼎科技控股股份有限公司|臻鼎-KY|ZDT,電子零組件業,上市
4960,誠美材料科技股份有限公司,誠美材,誠美材料科技股份有限公司|誠美材|CMMT,光電業,上市
4961,天鈺科技股份有限公司,天鈺,天鈺科技股份有限公司|天鈺|FITIPOWER,半導體業,上市
4966,譜瑞科技股份有限公司,譜瑞-KY,譜瑞科技股份有限公司|譜瑞-KY|Parade,半導體業,上櫃
4967,十銓科技股份有限公司,十銓,十銓科技股份有限公司|十銓|TEAM,半導體業,上市
4968,立積電子股份有限公司,立積,立積電子股份有限公司|立積|Richwave,半導體業,上市
4971,英特磊科技股份有限公司,IET-KY,英特磊科技股份有限公司|IET-KY|IET,半導體業,上櫃
4972,湯石照明科技股份有限公司,湯石照明,湯石照明科技股份有限公司|湯石照明|TONS,光電業,上櫃
4973,廣穎電通股份有限公司,廣穎電通,廣穎電通股份有限公司|廣穎電通|Silicon Power,半導體業,上櫃
4974,亞泰影像科技股份有限公司,亞泰,亞泰影像科技股份有限公司|亞泰|ATII,電子零組件業,上櫃
4976,佳凌科技股份有限公司,佳凌,佳凌科技股份有限公司|佳凌|Calin,光電業,上市
4977,眾達科技股份有限公司,眾達-KY,眾達科技股份有限公司|眾達-KY|PCL,通信網路業,上市
4979,華星光通科技股份有限公司,華星光,華星光通科技股份有限公司|華星光|LuxNet,通信網路業,上櫃
4980,佐臻股份有限公司,佐臻,佐臻股份有限公司|佐臻|JORJIN,電子零組件業,上市
4989,李長榮科技股份有限公司,榮科,李長榮科技股份有限公司|榮科|LCYT,電子零組件業,上市
4991,環宇通訊半導體控股股份有限公司,環宇-KY,環宇通訊半導體控股股份有限公司|環宇-KY|GCS,半導體業,上櫃
4994,傳奇網路遊戲股份有限公司,傳奇,傳奇網路遊戲股份有限公司|傳奇|X-LEGEND,資訊服務業,上市
4995,晶達光電股份有限公司,晶達,晶達光電股份有限公司|晶達|Litemax,光電業,上櫃
4999,鑫禾科技股份有限公司,鑫禾,鑫禾科技股份有限公司|鑫禾|Sinher,電子零組件業,上市
5007,三星科技股份有限公司,三星,三星科技股份有限公司|三星|SAN SHING,鋼鐵工業,上市
5009,榮剛材料科技股份有限公司,榮剛,榮剛材料科技股份有限公司|榮剛|GMTC,鋼鐵工業,上櫃
5011,久陽精密股份有限公司,久陽,久陽精密股份有限公司|久陽|OFCO,鋼鐵工業,上櫃
5013,強新工業股份有限公司,強新,強新工業股份有限公司|強新|NEW BEST,鋼鐵工業,上櫃
5014,建錩實業股份有限公司,建錩,建錩實業股份有限公司|建錩|CCI,鋼鐵工業,上櫃
5015,華祺工業股份有限公司,華祺,華祺工業股份有限公司|華祺|RODEX,鋼鐵工業,上櫃
5016,松和工業股份有限公司,松和,松和工業股份有限公司|松和|Song Ho,鋼鐵工業,上櫃
5201,凱衛資訊股份有限公司,凱衛,凱衛資訊股份有限公司|凱衛|KWAY,資訊服務業,上櫃
5202,力新國際科技股份有限公司,力新,力新國際科技股份有限公司|力新|NewSoft,資訊服務業,上櫃
5203,訊連科技股份有限公司,訊連,訊連科技股份有限公司|訊連|CyberLink,資訊服務業,上市
5205,中茂能資系統整合科技(股)公司,中茂,中茂能資系統整合科技(股)公司|中茂|TWGET,綠能環保,上櫃
5206,坤悅開發股份有限公司,坤悅,坤悅開發股份有限公司|坤悅|Kunyue,建材營造,上櫃
5209,新鼎系統股份有限公司,新鼎,新鼎系統股份有限公司|新鼎|CTCI ASI,其他,上櫃
5210,寶碩財務科技股份有限公司,寶碩,寶碩財務科技股份有限公司|寶碩|APEX,資訊服務業,上櫃
5211,蒙恬科技股份有限公司,蒙恬,蒙恬科技股份有限公司|蒙恬|Penpower,資訊服務業,上櫃
5212,凌網科技股份有限公司,凌網,凌網科技股份有限公司|凌網|HYWEB,資訊服務業,上櫃
5213,亞昕國際開發股份有限公司,亞昕,亞昕國際開發股份有限公司|亞昕|YeaShin,建材營造,上櫃
5215,科嘉(開曼)股份有限公司,科嘉-KY,科嘉(開曼)股份有限公司|科嘉-KY|KO JA,電腦及週邊設備業,上市
5220,萬達光電科技股份有限公司,萬達光電,萬達光電科技股份有限公司|萬達光電|HIGGSTEC,光電業,上櫃
5222,全訊科技股份有限公司,全訊,全訊科技股份有限公司|全訊|TRANSCOM,半導體業,上市
5223,安力國際股份有限公司,安力-KY,安力國際股份有限公司|安力-KY|Anli,電腦及週邊設備業,上櫃
5225,東科控股股份有限公司,東科-KY,東科控股股份有限公司|東科-KY|EASTECH,其他電子業,上市
5227,蓋曼群島商立凱電能科技(股)公司,立凱-KY,蓋曼群島商立凱電能科技(股)公司|立凱-KY|Aleees,電子零組件業,上櫃
5228,鈺鎧科技股份有限公司,鈺鎧,鈺鎧科技股份有限公司|鈺鎧|MAX ECHO,電子零組件業,上櫃
5230,雷笛克光學股份有限公司,雷笛克光學,雷笛克光學股份有限公司|雷笛克光學|Ledlink,光電業,上櫃
5234,達興材料股份有限公司,達興材料,達興材料股份有限公司|達興材料|DAXIN,光電業,上市
5236,凌陽創新科技股份有限公司,凌陽創新,凌陽創新科技股份有限公司|凌陽創新|Sunplusit,半導體業,上櫃
5240,建騰創達科技股份有限公司,建騰,建騰創達科技股份有限公司|建騰|ACTi,光電業,上市
5243,乙盛精密工業股份有限公司,乙盛-KY,乙盛精密工業股份有限公司|乙盛-KY|ESON,光電業,上市
5244,弘凱光電股份有限公司,弘凱,弘凱光電股份有限公司|弘凱|BRIGHTEK,光電業,上市
5245,智晶光電股份有限公司,智晶,智晶光電股份有限公司|智晶|WSI,光電業,上櫃
5246,勵威電子股份有限公司,勵威,勵威電子股份有限公司|勵威|PL,半導體業,上市
5248,景傳光電股份有限公司,景傳,景傳光電股份有限公司|景傳|PIXON,光電業,上市
5251,天鉞電子股份有限公司,天鉞電,天鉞電子股份有限公司|天鉞電|JSW,光電業,上櫃
5254,欣訊科技股份有限公司,欣訊科技,欣訊科技股份有限公司|欣訊科技|CENLINK,電子零組件業,上市
5258,虹堡科技股份有限公司,虹堡,虹堡科技股份有限公司|虹堡|Castles,電腦及週邊設備業,上市
5262,立達國際電子股份有限公司,立達,立達國際電子股份有限公司|立達|GST,半導體業,上市
5263,智崴資訊科技股份有限公司,智崴,智崴資訊科技股份有限公司|智崴|BROGENT,文化創意業,上櫃
5267,龍翩真空科技股份有限公司,龍翩,龍翩真空科技股份有限公司|龍翩|LUNG PIEN,光電業,上市
5269,祥碩科技股份有限公司,祥碩,祥碩科技股份有限公司|祥碩|Asmedia,半導體業,上市
5271,紘通企業股份有限公司,紘通,紘通企業股份有限公司|紘通|HORNG TONG,電子零組件業,上市
5272,笙科電子股份有限公司,笙科,笙科電子股份有限公司|笙科|AMICCOM,半導體業,上櫃
5274,信驊科技股份有限公司,信驊,信驊科技股份有限公司|信驊|ASPEED,半導體業,上櫃
5276,達輝股份有限公司,達輝-KY,達輝股份有限公司|達輝-KY|Da Hui,其他,上櫃
5278,尚凡國際創新科技股份有限公司,尚凡*,尚凡國際創新科技股份有限公司|尚凡*|Sunfun,數位雲端,上櫃
5283,禾聯碩股份有限公司,禾聯碩,禾聯碩股份有限公司|禾聯碩|Heran,電器電纜,上市
5284,經寶精密控股股份有限公司,jpp-KY,經寶精密控股股份有限公司|jpp-KY|jpp,其他,上市
5285,界霖科技股份有限公司,界霖,界霖科技股份有限公司|界霖|Jih Lin,半導體業,上市
5287,數字科技股份有限公司,數字,數字科技股份有限公司|數字|ADDCN,數位雲端,上櫃
5288,開曼商豐祥控股股份有限公司,豐祥-KY,開曼商豐祥控股股份有限公司|豐祥-KY|Eurocharm,電機機械,上市
5289,宜鼎國際股份有限公司,宜鼎,宜鼎國際股份有限公司|宜鼎|Innodisk,電腦及週邊設備業,上櫃
5291,邑昇實業股份有限公司,邑昇,邑昇實業股份有限公司|邑昇|EISO,電子零組件業,上櫃
5292,華懋科技股份有限公司,華懋,華懋科技股份有限公司|華懋|DTECH,綠能環保,上市
5297,廣化科技股份有限公司,廣化,廣化科技股份有限公司|廣化|3S,半導體業,上市
5299,杰力科技股份有限公司,杰力,杰力科技股份有限公司|杰力|EMC,半導體業,上櫃
5301,寶得利國際股份有限公司,寶得利,寶得利國際股份有限公司|寶得利|CJW,觀光餐旅,上櫃
5302,太欣半導體股份有限公司,太欣,太欣半導體股份有限公司|太欣|STK,半導體業,上櫃
5306,桂盟國際股份有限公司,桂盟,桂盟國際股份有限公司|桂盟|KMC,運動休閒,上市
5309,系統電子工業股份有限公司,系統電,系統電子工業股份有限公司|系統電|SG,電子零組件業,上櫃
5310,天剛資訊股份有限公司,天剛,天剛資訊股份有限公司|天剛|CGS,資訊服務業,上櫃
5312,寶島光學科技股份有限公司,寶島科,寶島光學科技股份有限公司|寶島科|FORMOSA,生技醫療業,上櫃
5314,世紀民生科技股份有限公司,世紀*,世紀民生科技股份有限公司|世紀*|Myson,其他,上櫃
5315,光聯科技股份有限公司,光聯,光聯科技股份有限公司|光聯|U.R.T.,光電業,上櫃
5321,美而快國際股份有限公司,美而快,美而快國際股份有限公司|美而快|U.R.,數位雲端,上櫃
5324,士林開發股份有限公司,士開,士林開發股份有限公司|士開|SDC,建材營造,上櫃
5328,華容股份有限公司,華容,華容股份有限公司|華容|HJC,電子零組件業,上櫃
5340,建榮工業材料股份有限公司,建榮,建榮工業材料股份有限公司|建榮|BAOTEK,電子零組件業,上櫃
5344,立衛科技股份有限公司,立衛,立衛科技股份有限公司|立衛|VATE,半導體業,上櫃
5345,馥鴻建設股份有限公司,馥鴻,馥鴻建設股份有限公司|馥鴻|Fullhome,其他,上櫃
5347,世界先進積體電路股份有限公司,世界,世界先進積體電路股份有限公司|世界|VIS,半導體業,上櫃
5348,正能量智能股份有限公司,正能量智能,正能量智能股份有限公司|正能量智能|EMT,運動休閒,上櫃
5351,鈺創科技股份有限公司,鈺創,鈺創科技股份有限公司|鈺創|Etron,半導體業,上櫃
5353,台林電通股份有限公司,台林,台林電通股份有限公司|台林|Tailyn,通信網路業,上櫃
5355,佳總興業股份有限公司,佳總,佳總興業股份有限公司|佳總|PSC,電子零組件業,上櫃
5356,協益電子股份有限公司,協益,協益電子股份有限公司|協益|SIRTEC,電腦及週邊設備業,上櫃
5364,力麗觀光開發股份有限公司,力麗店,力麗觀光開發股份有限公司|力麗店|LEALEA HOTELS,觀光餐旅,上櫃
5371,中強光電股份有限公司,中光電,中強光電股份有限公司|中光電|Coretronic,光電業,上櫃
5381,光譜電工股份有限公司,光譜,光譜電工股份有限公司|光譜|SPE,電機機械,上櫃
5386,青雲國際科技股份有限公司,青雲,青雲國際科技股份有限公司|青雲|ALBATRON,電腦及週邊設備業,上櫃
5388,中磊電子股份有限公司,中磊,中磊電子股份有限公司|中磊|Sercomm,通信網路業,上市
5392,能率創新股份有限公司,能率,能率創新股份有限公司|能率|ABICO AVY,光電業,上櫃
5398,慕康生技醫藥股份有限公司,慕康生醫,慕康生技醫藥股份有限公司|慕康生醫|Mediera,其他,上櫃
5403,中菲電腦股份有限公司,中菲,中菲電腦股份有限公司|中菲|DDSC,資訊服務業,上櫃
5410,國眾電腦股份有限公司,國眾,國眾電腦股份有限公司|國眾|LEO,資訊服務業,上櫃
5425,台灣半導體股份有限公司,台半,台灣半導體股份有限公司|台半|TSC,半導體業,上櫃
5426,振發實業股份有限公司,振發,振發實業股份有限公司|振發|CF,電腦及週邊設備業,上櫃
5432,新門科技股份有限公司,新門,新門科技股份有限公司|新門|SOLOMON DATA,綠能環保,上櫃
5434,崇越科技股份有限公司,崇越,崇越科技股份有限公司|崇越|TOPCO,電子通路業,上市
5438,東友科技股份有限公司,東友,東友科技股份有限公司|東友|TIS,電腦及週邊設備業,上櫃
5439,高技企業股份有限公司,高技,高技企業股份有限公司|高技|FHt,電子零組件業,上櫃
5443,均豪精密工業股份有限公司,均豪,均豪精密工業股份有限公司|均豪|GPM,半導體業,上櫃
5450,南良國際股份有限公司,南良,南良國際股份有限公司|南良|NAMLIONG,其他,上櫃
5452,佶優科技股份有限公司,佶優,佶優科技股份有限公司|佶優|UNIC,其他電子業,上櫃
5455,昇益開發股份有限公司,昇益,昇益開發股份有限公司|昇益|SY,建材營造,上櫃
5457,宣德科技股份有限公司,宣德,宣德科技股份有限公司|宣德|SPEED TECH,電子零組件業,上櫃
5460,同協電子股份有限公司,同協,同協電子股份有限公司|同協|MUSTANG,電子零組件業,上櫃
5464,霖宏科技股份有限公司,霖宏,霖宏科技股份有限公司|霖宏|LIN HORN,電子零組件業,上櫃
5465,富驊企業股份有限公司,富驊,富驊企業股份有限公司|富驊|LFE,電腦及週邊設備業,上櫃
5468,凱鈺科技股份有限公司,凱鈺,凱鈺科技股份有限公司|凱鈺|TMTECH,半導體業,上櫃
5469,瀚宇博德股份有限公司,瀚宇博,瀚宇博德股份有限公司|瀚宇博|HSB,電子零組件業,上市
5471,松翰科技股份有限公司,松翰,松翰科技股份有限公司|松翰|SONIX,半導體業,上市
5474,聰泰科技開發股份有限公司,聰泰,聰泰科技開發股份有限公司|聰泰|YUAN,電腦及週邊設備業,上櫃
5475,德宏工業股份有限公司,德宏,德宏工業股份有限公司|德宏|GLOTECH,電子零組件業,上櫃
5478,智冠科技股份有限公司,智冠,智冠科技股份有限公司|智冠|SOFT-WORLD,文化創意業,上櫃
5481,新華泰富股份有限公司,新華,新華泰富股份有限公司|新華|SINOTACT,其他,上櫃
5483,中美矽晶製品股份有限公司,中美晶,中美矽晶製品股份有限公司|中美晶|SAS,半導體業,上櫃
5484,慧友電子股份有限公司,慧友,慧友電子股份有限公司|慧友|EverFocus,光電業,上市
5487,通泰積體電路股份有限公司,通泰,通泰積體電路股份有限公司|通泰|TONTEK,半導體業,上櫃
5488,松普科技股份有限公司,松普,松普科技股份有限公司|松普|SP,電子零組件業,上櫃
5489,彩富電子股份有限公司,彩富,彩富電子股份有限公司|彩富|DYNACOLOR,其他電子業,上櫃
5490,同亨科技股份有限公司,同亨,同亨科技股份有限公司|同亨|XAC,電腦及週邊設備業,上櫃
5493,三聯科技股份有限公司,三聯,三聯科技股份有限公司|三聯|Sanlien,其他電子業,上櫃
5498,凱崴電子股份有限公司,凱崴,凱崴電子股份有限公司|凱崴|KEY WARE,電子零組件業,上櫃
5508,永信建設開發股份有限公司,永信建,永信建設開發股份有限公司|永信建|YCDC,建材營造,上櫃
5511,德昌營造股份有限公司,德昌,德昌營造股份有限公司|德昌|TE  CHANG,建材營造,上櫃
5512,力麒建設股份有限公司,力麒,力麒建設股份有限公司|力麒|RICH,建材營造,上櫃
5514,三豐建設股份有限公司,三豐,三豐建設股份有限公司|三豐|SUN FON,建材營造,上櫃
5515,建國工程股份有限公司,建國,建國工程股份有限公司|建國|CHIEN KUO,建材營造,上市
5516,雙喜營造股份有限公司,雙喜,雙喜營造股份有限公司|雙喜|SUN-SEA,建材營造,上櫃
5519,隆大營建事業股份有限公司,隆大,隆大營建事業股份有限公司|隆大|LD,建材營造,上市
5520,力泰建設企業股份有限公司,力泰,力泰建設企業股份有限公司|力泰|Lihtai,建材營造,上櫃
5521,工信工程股份有限公司,工信,工信工程股份有限公司|工信|KSECO,建材營造,上市
5522,遠雄建設事業股份有限公司,遠雄,遠雄建設事業股份有限公司|遠雄|Farglory,建材營造,上市
5523,豐謙建設股份有限公司,豐謙,豐謙建設股份有限公司|豐謙|FONG CHIEN,建材營造,上櫃
5525,順天建設股份有限公司,順天,順天建設股份有限公司|順天|SWEETEN,建材營造,上市
5529,鉅陞國際開發股份有限公司,鉅陞,鉅陞國際開發股份有限公司|鉅陞|MEGA,建材營造,上櫃
5530,龍巖股份有限公司,龍巖,龍巖股份有限公司|龍巖|LUNG YEN,其他,上櫃
5531,鄉林建設事業股份有限公司,鄉林,鄉林建設事業股份有限公司|鄉林|Shining,建材營造,上市
5533,皇鼎建設開發股份有限公司,皇鼎,皇鼎建設開發股份有限公司|皇鼎|FOUNDING,建材營造,上市
5534,長虹建設股份有限公司,長虹,長虹建設股份有限公司|長虹|CHONG HONG,建材營造,上市
5536,聖暉工程科技股份有限公司,聖暉*,聖暉工程科技股份有限公司|聖暉*|ACTER,其他電子業,上櫃
5538,開曼東明控股股份有限公司,東明-KY,開曼東明控股股份有限公司|東明-KY|TONG MING,鋼鐵工業,上市
5543,桓鼎股份有限公司,桓鼎-KY,桓鼎股份有限公司|桓鼎-KY|Buima,建材營造,上櫃
5546,永固集團股份有限公司,永固-KY,永固集團股份有限公司|永固-KY|YGI,建材營造,上市
5547,久舜營造股份有限公司,久舜,久舜營造股份有限公司|久舜|Jioushun,建材營造,上櫃
5548,安倉營造股份有限公司,安倉,安倉營造股份有限公司|安倉|ANCANG,建材營造,上櫃
5601,臺聯貨櫃通運股份有限公司,台聯櫃,臺聯貨櫃通運股份有限公司|台聯櫃|TACT,航運業,上櫃
5603,陸海股份有限公司,陸海,陸海股份有限公司|陸海|SEA&LAND,航運業,上櫃
5604,中連誠企業股份有限公司,中連,中連誠企業股份有限公司|中連|CLTC,其他,上櫃
5607,遠雄自貿港投資控股股份有限公司,遠雄港,遠雄自貿港投資控股股份有限公司|遠雄港|Farglory FTZ,航運業,上市
5608,四維航業股份有限公司,四維航,四維航業股份有限公司|四維航|S. W.,航運業,上市
5609,中菲行國際物流股份有限公司,中菲行,中菲行國際物流股份有限公司|中菲行|DIMERCO,航運業,上櫃
5701,劍湖山世界股份有限公司,劍湖山,劍湖山世界股份有限公司|劍湖山|JFS,觀光餐旅,上櫃
5703,亞都麗緻大飯店股份有限公司,亞都麗緻,亞都麗緻大飯店股份有限公司|亞都麗緻|Landis Taipei,觀光餐旅,上櫃
5704,知本老爺大酒店股份有限公司,老爺知,知本老爺大酒店股份有限公司|老爺知|Chihpen Royal,觀光餐旅,上櫃
5706,鳳凰國際旅行社股份有限公司,鳳凰,鳳凰國際旅行社股份有限公司|鳳凰|PHX TOUR,觀光餐旅,上市
5859,遠雄人壽保險事業股份有限公司,遠壽,遠雄人壽保險事業股份有限公司|遠壽|FGLIFE,金融保險,上市
5863,瑞興商業銀行股份有限公司,瑞興銀,瑞興商業銀行股份有限公司|瑞興銀|TSB,金融保險,上市
5864,致和證券股份有限公司,致和證,致和證券股份有限公司|致和證|CIS,金融保險,上櫃
5871,中租控股股份有限公司,中租-KY,中租控股股份有限公司|中租-KY|Chailease,其他,上市
5876,上海商業儲蓄銀行股份有限公司,上海商銀,上海商業儲蓄銀行股份有限公司|上海商銀|SCSB,金融保險,上市
5878,台名保險經紀人股份有限公司,台名,台名保險經紀人股份有限公司|台名|TABC,金融保險,上櫃
5880,合作金庫金融控股股份有限公司,合庫金,合作金庫金融控股股份有限公司|合庫金|TCFHC,金融保險,上市
5902,德記洋行股份有限公司,德記,德記洋行股份有限公司|德記|Tait,居家生活,上櫃
5903,全家便利商店股份有限公司,全家,全家便利商店股份有限公司|全家|FamilyMart,居家生活,上櫃
5904,寶雅國際股份有限公司,寶雅,寶雅國際股份有限公司|寶雅|Poya,居家生活,上櫃
5905,南仁湖育樂股份有限公司,南仁湖,南仁湖育樂股份有限公司|南仁湖|NRL,觀光餐旅,上櫃
5906,台南生活(開曼)股份有限公司,台南-KY,台南生活(開曼)股份有限公司|台南-KY|TAINAN CAYMAN,貿易百貨,上市
5907,Grand Ocean RetailGroupLimited,大洋-KY,Grand Ocean RetailGroupLimited|大洋-KY|GORG,貿易百貨,上市
6005,群益金鼎證券股份有限公司,群益證,群益金鼎證券股份有限公司|群益證|CSC,金融保險,上市
6015,宏遠證券股份有限公司,宏遠證,宏遠證券股份有限公司|宏遠證|HORIZON Sec.,金融保險,上櫃
6016,康和綜合證券股份有限公司,康和證,康和綜合證券股份有限公司|康和證|concords,金融保險,上櫃
6020,大展證券股份有限公司,大展證,大展證券股份有限公司|大展證|TACHAN,金融保險,上櫃
6021,美好證券股份有限公司,美好證,美好證券股份有限公司|美好證|GOOD FINANCE,金融保險,上櫃
6023,元大期貨股份有限公司,元大期貨,元大期貨股份有限公司|元大期貨|Yuanta Futures,金融保險,上櫃
6024,群益期貨股份有限公司,群益期,群益期貨股份有限公司|群益期|CFC,金融保險,上市
6026,福邦證券股份有限公司,福邦證,福邦證券股份有限公司|福邦證|GFS,金融保險,上櫃
6027,德信綜合證券(股)公司,德信,德信綜合證券(股)公司|德信|RSC,金融保險,上市
6028,公勝保險經紀人股份有限公司,公勝保經,公勝保險經紀人股份有限公司|公勝保經|GIBC,金融保險,上櫃
6035,悠遊卡股份有限公司,悠遊卡,悠遊卡股份有限公司|悠遊卡|EASYCARD,金融保險,上市
6101,寬魚國際股份有限公司,寬魚國際,寬魚國際股份有限公司|寬魚國際|KIC,文化創意業,上櫃
6103,合邦電子股份有限公司,合邦,合邦電子股份有限公司|合邦|AVID,半導體業,上櫃
6104,創惟科技股份有限公司,創惟,創惟科技股份有限公司|創惟|GLI,半導體業,上櫃
6108,競國實業股份有限公司,競國,競國實業股份有限公司|競國|APCB INC.,電子零組件業,上市
6109,亞元科技股份有限公司,亞元,亞元科技股份有限公司|亞元|AtechOEM,通信網路業,上櫃
6111,光聚晶電聯合股份有限公司,光聚晶電,光聚晶電聯合股份有限公司|光聚晶電|SFG,文化創意業,上櫃
6112,邁達特數位股份有限公司,邁達特,邁達特數位股份有限公司|邁達特|Metaage,資訊服務業,上市
6113,亞矽科技股份有限公司,亞矽,亞矽科技股份有限公司|亞矽|ASEC,電子通路業,上櫃
6114,久威國際股份有限公司,久威,久威國際股份有限公司|久威|JUIC,電子零組件業,上櫃
6115,鎰勝工業股份有限公司,鎰勝,鎰勝工業股份有限公司|鎰勝|I-SHENG,電子零組件業,上市
6116,瀚宇彩晶股份有限公司,彩晶,瀚宇彩晶股份有限公司|彩晶|Hannstar,光電業,上市
6117,迎廣科技股份有限公司,迎廣,迎廣科技股份有限公司|迎廣|IN WIN,電腦及週邊設備業,上市
